name,url,tags
Occult,https://store.steampowered.com/app/1644490/Occult/?snr=1_7_7_7000_150_41,"Horror,Multiplayer,Co-op,Psychological Horror,3D,First-Person,Online Co-Op,Multiple Endings,Atmospheric,Dark,Action,Indie,Mystery,Violent,Singleplayer,Massively Multiplayer,Early Access,Survival Horror,Adventure,Puzzle"
Deponia: The Complete Journey,https://store.steampowered.com/app/292910/Deponia_The_Complete_Journey/?snr=1_7_7_7000_150_41,"Adventure,Point & Click,Comedy,Puzzle,Singleplayer,Funny,2D,Story Rich,Great Soundtrack,Classic,Cult Classic,Retro,Steampunk,Sci-fi,Indie,Hand-drawn,Cartoon,Dystopian,Escape Room,Sexual Content"
Perilous Warp,https://store.steampowered.com/app/668320/Perilous_Warp/?snr=1_7_7_7000_150_41,"Action,Indie,Gore,Violent,FPS,First-Person,Singleplayer,Sci-fi,Retro,Old School,Fast-Paced,Classic,Space,Shooter,Aliens,Combat,3D,Futuristic,Science,Moddable"
Dialtown: Phone Dating Sim,https://store.steampowered.com/app/1035990/Dialtown_Phone_Dating_Sim/?snr=1_7_7_7000_150_41,"Indie,Casual,Comedy,Dating Sim,Sexual Content,Psychological Horror,LGBTQ+,Visual Novel,RPGMaker,Funny,Great Soundtrack"
King's Bounty: Crossworlds,https://store.steampowered.com/app/63910/Kings_Bounty_Crossworlds/?snr=1_7_7_7000_150_41,"RPG,Strategy,Turn-Based Strategy,Turn-Based,Hex Grid,Fantasy,Adventure,Female Protagonist,Atmospheric,Singleplayer,Turn-Based Combat,Tactical RPG"
Mech Engineer,https://store.steampowered.com/app/1428520/Mech_Engineer/?snr=1_7_7_7000_150_42,"Management,Character Customization,Dungeon Crawler,Simulation,Auto Battler,Resource Management,Strategy,Indie,Building,Early Access,Mechs,Real Time Tactics,Pixel Graphics,RTS,Realistic,Stylized,Singleplayer,2.5D,2D"
Tavern Master,https://store.steampowered.com/app/1525700/Tavern_Master/?snr=1_7_7_7000_150_42,"Management,Simulation,Building,Medieval,Strategy,Resource Management,Indie,City Builder,Top-Down,Relaxing,Time Management,Singleplayer,Atmospheric,Crafting,Stylized,Historical,3D,Adventure,Dungeons & Dragons,Casual"
Russian Train Trip 2,https://store.steampowered.com/app/2190470/Russian_Train_Trip_2/?snr=1_7_7_7000_150_42,"Adventure,Simulation,Sandbox,Walking Simulator,Exploration,First-Person,Realistic,Atmospheric,Trains,Indie,Relaxing,6DOF,Singleplayer"
GOHOME,https://store.steampowered.com/app/1334840/GOHOME/?snr=1_7_7_7000_150_42,"Indie,Survival Horror,Action,Third Person,3D,Colorful,Beautiful,Psychological Horror,Horror,Family Friendly,Singleplayer,Atmospheric,Surreal"
Milk inside a bag of milk inside a bag of milk,https://store.steampowered.com/app/1392820/Milk_inside_a_bag_of_milk_inside_a_bag_of_milk/?snr=1_7_7_7000_150_42,"Visual Novel,Psychological Horror,Horror,Experimental,Abstract,Adventure,Interactive Fiction,Psychological,Text-Based,Anime,Drama,Retro,Philosophical,Emotional,Pixel Graphics,Story Rich,Singleplayer,Indie,LGBTQ+,Perma Death"
Симулятор Прыгания по Гаражам,https://store.steampowered.com/app/1529710/_/?snr=1_7_7_7000_150_42,"Simulation,Memes,Comedy,First-Person,Realistic,Action,3D,Singleplayer,1990's,Walking Simulator,Immersive Sim,Life Sim,Emotional,Parkour,Artificial Intelligence,Linear,Conversation"
"YEAH! YOU WANT ""THOSE GAMES,"" RIGHT? SO HERE YOU GO! NOW, LET'S SEE YOU CLEAR THEM!",https://store.steampowered.com/app/2348100/YEAH_YOU_WANT_THOSE_GAMES_RIGHT_SO_HERE_YOU_GO_NOW_LETS_SEE_YOU_CLEAR_THEM/?snr=1_7_7_7000_150_42,"Casual,Puzzle,Puzzle Platformer,Cute,Funny,Comedy,Parody,Relaxing,2D,3D,Solitaire,Runner,Loot,Family Friendly,Education,Controller,Score Attack,Tutorial,Physics,Singleplayer"
Outlast,https://store.steampowered.com/app/238320/Outlast/?snr=1_7_7_7000_150_42,"Horror,First-Person,Survival Horror,Atmospheric,Gore,Psychological Horror,Survival,Singleplayer,Adventure,Dark,Action,Indie,Stealth,Nudity,Multiplayer,Parkour,Difficult,Walking Simulator,3D Vision,Sci-fi"
Shovel Knight: Treasure Trove,https://store.steampowered.com/app/250760/Shovel_Knight_Treasure_Trove/?snr=1_7_7_7000_150_42,"Platformer,Pixel Graphics,Retro,Great Soundtrack,Indie,2D,Adventure,Action,Singleplayer,Difficult,Side Scroller,Kickstarter,Fantasy,Old School,Medieval,Funny,Arcade,Comedy,Metroidvania,RPG"
Darkest Dungeon®,https://store.steampowered.com/app/262060/Darkest_Dungeon/?snr=1_7_7_7000_150_42,"Turn-Based Combat,Dark Fantasy,Dungeon Crawler,Roguelike,RPG,Lovecraftian,Difficult,Turn-Based,Singleplayer,Perma Death,Strategy,Atmospheric,Dark,Indie,2D,Roguelite,Horror,Gothic,Fantasy,Kickstarter"
ENDER LILIES: Quietus of the Knights,https://store.steampowered.com/app/1369630/ENDER_LILIES_Quietus_of_the_Knights/?snr=1_7_7_7000_150_42,"Metroidvania,Female Protagonist,Souls-like,Dark Fantasy,Singleplayer,Atmospheric,Great Soundtrack,2D,Difficult,Indie,Multiple Endings,Dark,Post-apocalyptic,Action RPG,Medieval,Action,Hand-drawn,Anime,Dragons,Zombies"
Kingdom Rush  - Tower Defense,https://store.steampowered.com/app/246420/Kingdom_Rush___Tower_Defense/?snr=1_7_7_7000_150_42,"Tower Defense,Strategy,Singleplayer,2D,Tactical,Fantasy,Casual,Action,Adventure,Funny,Medieval,Cartoon,Cartoony,Action-Adventure,Indie,Touch-Friendly,Difficult,Comedy,RPG,Colorful"
Internet Cafe Simulator,https://store.steampowered.com/app/1136160/Internet_Cafe_Simulator/?snr=1_7_7_7000_150_42,"Simulation,Indie,Sexual Content,Management,Adventure,Singleplayer,Nudity,First-Person,Economy,Open World,Funny,Multiplayer,Strategy,Action,Walking Simulator,Replay Value,Hacking,Exploration,Atmospheric,Multiple Endings"
I'm on Observation Duty,https://store.steampowered.com/app/1046820/Im_on_Observation_Duty/?snr=1_7_7_7000_150_42,"Indie,Horror,Psychological Horror,Nudity,Singleplayer,Atmospheric,Puzzle"
7 Billion Humans,https://store.steampowered.com/app/792100/7_Billion_Humans/?snr=1_7_7_7000_150_42,"Programming,Puzzle,Indie,Simulation,Singleplayer,Education,Logic,Touch-Friendly,Great Soundtrack,Funny,Automation,Satire,Casual"
[Chilla's Art] The Karaoke | ヒトカラ🎤,https://store.steampowered.com/app/2200190/Chillas_Art_The_Karaoke/?snr=1_7_7_7000_150_42,"Horror,Psychological Horror,1990's,Multiple Endings,Survival Horror,Adventure,Choices Matter,Atmospheric,3D,First-Person,Realistic,Crime,Dark,Dark Fantasy,Mystery,Retro,Supernatural,Surreal,Conversation,Female Protagonist"
Layers of Fear,https://store.steampowered.com/app/1946700/Layers_of_Fear/?snr=1_7_7_7000_150_42,"Psychological Horror,Horror,First-Person,Adventure,Story Rich,Exploration,Psychedelic,Atmospheric,Multiple Endings,Singleplayer,Dark,Mystery,Emotional,Immersive,Mature,Narrative,Puzzle,Interactive Fiction,Supernatural,Walking Simulator"
Car Mechanic Simulator 2018,https://store.steampowered.com/app/645630/Car_Mechanic_Simulator_2018/?snr=1_7_7_7000_150_42,"Simulation,Automobile Sim,Driving,Building,Realistic,Racing,Singleplayer,Multiplayer,First-Person,Sandbox,Education,Crafting,Moddable,Open World,Physics,Management,Great Soundtrack,Strategy,Memes,Co-op"
Dome Keeper,https://store.steampowered.com/app/1637320/Dome_Keeper/?snr=1_7_7_7000_150_43,"Roguelike,Mining,Sci-fi,Action,Arcade,Combat,Aliens,Procedural Generation,Tower Defense,Atmospheric,Resource Management,Space,Exploration,Management,Adventure,Simulation,Controller,Pixel Graphics,Sandbox,Tactical"
Roboquest,https://store.steampowered.com/app/692890/Roboquest/?snr=1_7_7_7000_150_43,"Early Access,FPS,Action Roguelike,Roguelite,Co-op,Online Co-Op,Shooter,Fast-Paced,Post-apocalyptic,Looter Shooter,Bullet Hell,Action,Perma Death,Sci-fi,Stylized,Indie,Colorful,Singleplayer,First-Person,Multiplayer"
Inkbound,https://store.steampowered.com/app/1062810/Inkbound/?snr=1_7_7_7000_150_43,"Early Access,Tactical RPG,Turn-Based Tactics,Roguelite,PvE,Strategy RPG,Turn-Based Strategy,Roguelike,MMORPG,RPG,Character Customization,Strategy,Third Person,Lore-Rich,Online Co-Op,Choices Matter,Massively Multiplayer,Procedural Generation,Turn-Based Combat,Colorful"
Builder Simulator,https://store.steampowered.com/app/1120320/Builder_Simulator/?snr=1_7_7_7000_150_43,"Simulation,Building,Design & Illustration,Singleplayer,Sandbox,Education,Relaxing,Immersive Sim,Replay Value,Family Friendly,Economy,Management,First-Person,Base Building,3D,Realistic,Indie,Destruction,Controller,Adventure"
Kingdom Rush Vengeance - Tower Defense,https://store.steampowered.com/app/1367550/Kingdom_Rush_Vengeance__Tower_Defense/?snr=1_7_7_7000_150_43,"Tower Defense,Strategy,Singleplayer,2D,Difficult,Medieval,Choices Matter,Cartoon,Adventure,Demons,Action,Action-Adventure,Colorful,Fantasy,Dark,Cartoony,Family Friendly,Tactical RPG,2D Fighter,Trading Card Game"
Distrust: Polar Survival,https://store.steampowered.com/app/635200/Distrust_Polar_Survival/?snr=1_7_7_7000_150_43,"Survival,Multiplayer,Isometric,Adventure,Co-op,Procedural Generation,Horror,Psychedelic,Survival Horror,Singleplayer,Atmospheric,Top-Down,Tactical,Online Co-Op,Sci-fi,Exploration,Point & Click,Psychological Horror,Roguelite,Strategy"
Junkyard Simulator,https://store.steampowered.com/app/671970/Junkyard_Simulator/?snr=1_7_7_7000_150_43,"Simulation,Sandbox,Open World,Driving,Realistic,Automobile Sim,Physics,Economy,Management,Early Access,First-Person,Exploration,Strategy,Building,Crafting,Singleplayer,Indie,Funny,Resource Management,Villain Protagonist"
Ultimate Epic Battle Simulator,https://store.steampowered.com/app/616560/Ultimate_Epic_Battle_Simulator/?snr=1_7_7_7000_150_43,"Simulation,Sandbox,War,Strategy,Action,Funny,Medieval,Violent,Singleplayer,Gore,Indie,Early Access,Fantasy,Open World,Zombies,Adventure,Survival,Memes,Third Person,Atmospheric"
The Last Haven,https://store.steampowered.com/app/1203930/The_Last_Haven/?snr=1_7_7_7000_150_43,"Strategy,Indie,Base Building,Post-apocalyptic,Simulation,Survival,City Builder,Resource Management,Building,RTS,Open World,Crafting,Management,Singleplayer,Difficult,Colony Sim,Exploration,Atmospheric,Choices Matter,Real-Time with Pause"
Angry Birds VR: Isle of Pigs,https://store.steampowered.com/app/1001140/Angry_Birds_VR_Isle_of_Pigs/?snr=1_7_7_7000_150_43,"Family Friendly,Casual,VR,Puzzle,Physics,Level Editor,Cult Classic,Singleplayer,Great Soundtrack,Tactical,Sandbox,6DOF,Cute,Relaxing,Beautiful,Cartoon,Immersive,Difficult,Cartoony,Memes"
Zup! Z,https://store.steampowered.com/app/1218900/Zup_Z/?snr=1_7_7_7000_150_43,"Puzzle,Indie,Casual,Fast-Paced,2D,Physics,Short,Relaxing,Minimalist,Puzzle Platformer,Mouse only,Point & Click,Singleplayer,Cute,Rhythm,Education,Trading Card Game,Shooter,LEGO"
Hylics 2,https://store.steampowered.com/app/1286710/Hylics_2/?snr=1_7_7_7000_150_43,"RPG,Surreal,Turn-Based Combat,Psychedelic,Adventure,Party-Based RPG,Great Soundtrack,Platformer,Stylized,Dungeon Crawler,JRPG,2D Platformer,Singleplayer,Pixel Graphics,Retro,Indie,Psychological Horror,Story Rich"
Day of Infamy,https://store.steampowered.com/app/447820/Day_of_Infamy/?snr=1_7_7_7000_150_43,"World War II,FPS,Multiplayer,War,Realistic,Action,Shooter,Military,Tactical,Singleplayer,First-Person,Strategy,Historical,Co-op,Gore,Indie,Simulation,Online Co-Op,Open World,Early Access"
Punch Club,https://store.steampowered.com/app/394310/Punch_Club/?snr=1_7_7_7000_150_43,"Management,Time Management,Boxing,Pixel Graphics,Beat 'em up,RPG,2D Fighter,Fighting,Sports,Arcade,Simulation,Story Rich,Choices Matter,2D,Funny,Retro,Cartoony,Action,Atmospheric,1990's"
HYPER DEMON,https://store.steampowered.com/app/1743850/HYPER_DEMON/?snr=1_7_7_7000_150_43,"FPS,Arena Shooter,Fast-Paced,Spectacle fighter,Score Attack,Difficult,Bullet Hell,Action,Lovecraftian,Time Attack,Bullet Time,Arcade,Shooter,Shoot 'Em Up,Singleplayer,Psychedelic,3D,Surreal,Demons,Combat"
Escape Academy,https://store.steampowered.com/app/1812090/Escape_Academy/?snr=1_7_7_7000_150_43,"Escape Room,Puzzle,Multiplayer,Online Co-Op,Visual Novel,Adventure,Local Co-Op,Co-op,Casual,Mystery,Story Rich,3D,Cartoony,Colorful,First-Person,Split Screen,Controller,Team-Based,Singleplayer,Local Multiplayer"
The Snowboard Game,https://store.steampowered.com/app/803830/The_Snowboard_Game/?snr=1_7_7_7000_150_43,"Sports,Racing,Action,Indie,Snowboarding,Snow,Simulation,Multiplayer"
Lost World,https://store.steampowered.com/app/2126990/Lost_World/?snr=1_7_7_7000_150_44,"Adventure,Simulation,Action,Action-Adventure,Dungeon Crawler,3D,First-Person,Survival,Atmospheric,Zombies,Crafting,Post-apocalyptic,Building,Open World,Female Protagonist,Base Building,Co-op,Multiplayer,Singleplayer"
Between the Stars,https://store.steampowered.com/app/727130/Between_the_Stars/?snr=1_7_7_7000_150_44,"RPG,Space,Action,Simulation,Indie,Strategy,Adventure,Space Sim,Early Access,Singleplayer,Sci-fi,Sandbox,Roguelite,Open World,3D,Tactical RPG,Roguelike,Survival,Action RPG,Exploration"
Mighty Party,https://store.steampowered.com/app/575720/Mighty_Party/?snr=1_7_7_7000_150_44,"Free to Play,Card Game,Strategy,RPG,MMORPG,Turn-Based Tactics,Massively Multiplayer,PvP,Turn-Based Combat,Adventure,Team-Based,Action,Fast-Paced,Trading Card Game,Turn-Based Strategy,Tactical,Competitive,Roguelike,JRPG,Class-Based"
DOKA 2 KISHKI EDITION,https://store.steampowered.com/app/967250/DOKA_2_KISHKI_EDITION/?snr=1_7_7_7000_150_44,"Gore,Violent,Memes,Action,Indie,Simulation,Dark Humor,RPG,Adventure,Survival,Atmospheric,Mature,Casual,Great Soundtrack,Funny,Dark,Sexual Content,Nudity,Difficult,Realistic"
Blockworks,https://store.steampowered.com/app/1825970/Blockworks/?snr=1_7_7_7000_150_44,"Casual,Sandbox,VR,Building,Physics,Singleplayer,Early Access"
Deck of Ashes,https://store.steampowered.com/app/1016730/Deck_of_Ashes/?snr=1_7_7_7000_150_44,"Card Battler,RPG,Indie,Deckbuilding,Roguelike Deckbuilder,Strategy,Adventure,Roguelite,Card Game,Singleplayer,Turn-Based,Procedural Generation,Replay Value,Turn-Based Combat,Dark Fantasy,Hand-drawn,2D,Early Access,Dark,Roguelike"
GemCraft - Chasing Shadows,https://store.steampowered.com/app/296490/GemCraft__Chasing_Shadows/?snr=1_7_7_7000_150_44,"Tower Defense,Strategy,Indie,Singleplayer,Action,Top-Down,Fantasy,Tactical,2D,Difficult,Classic,Great Soundtrack,Puzzle"
HALF DEAD 2,https://store.steampowered.com/app/914260/HALF_DEAD_2/?snr=1_7_7_7000_150_44,"Survival,Gore,Co-op,Action,Adventure,Massively Multiplayer,Violent,Multiplayer,First-Person,Online Co-Op,Puzzle,Horror,PvP,Singleplayer,Early Access,Indie,Character Customization"
ORX,https://store.steampowered.com/app/1071140/ORX/?snr=1_7_7_7000_150_44,"Roguelike Deckbuilder,Tower Defense,Building,Card Game,RPG,Roguelike,Replay Value,Deckbuilding,Difficult,Turn-Based,Singleplayer,Roguelite,Mouse only,2D,Procedural Generation,Fantasy,Casual,Early Access,Tabletop,Great Soundtrack"
Roguebook,https://store.steampowered.com/app/1076200/Roguebook/?snr=1_7_7_7000_150_44,"RPG,Indie,Card Game,Deckbuilding,Strategy,Singleplayer,Roguelite,Turn-Based,Turn-Based Tactics,Roguelike,Turn-Based Combat,Card Battler,2D,Difficult,Roguelike Deckbuilder,Fantasy,Replay Value,Turn-Based Strategy,Adventure,Magic"
TaleSpire,https://store.steampowered.com/app/720620/TaleSpire/?snr=1_7_7_7000_150_44,"Tabletop,Level Editor,Dungeons & Dragons,RPG,Online Co-Op,Building,Board Game,Simulation,Early Access,Indie,Multiplayer,Sandbox,CRPG,Fantasy,Party-Based RPG,3D,Exploration,Third Person,Atmospheric,Dark Fantasy"
Jagged Alliance: Crossfire,https://store.steampowered.com/app/205810/Jagged_Alliance_Crossfire/?snr=1_7_7_7000_150_44,"Strategy,RPG,Simulation,Tactical,Turn-Based Tactics,Tactical RPG"
Fruit Ninja VR,https://store.steampowered.com/app/486780/Fruit_Ninja_VR/?snr=1_7_7_7000_150_44,"VR,Swordplay,Action,Memes,Physics,Simulation,Singleplayer,Cartoony,Casual,First-Person,Colorful,Family Friendly,Ninja,Combat,Score Attack,3D,Fighting,Sports,Free to Play,Hack and Slash"
Warpips,https://store.steampowered.com/app/1291010/Warpips/?snr=1_7_7_7000_150_44,"Strategy,Tower Defense,RTS,War,Resource Management,Auto Battler,Tactical,Singleplayer,Indie,Pixel Graphics,2.5D,Base Building,Combat,Early Access,Wargame,Action,Vehicular Combat,Stylized,Real Time Tactics,3D"
Final Vendetta,https://store.steampowered.com/app/1891090/Final_Vendetta/?snr=1_7_7_7000_150_44,"Action,Beat 'em up,Pixel Graphics,Arcade,Soundtrack,2D Fighter,Fighting,Female Protagonist,Side Scroller,Martial Arts,Indie,Combat,Wrestling,Multiplayer,Singleplayer"
Never Alone (Kisima Ingitchuna),https://store.steampowered.com/app/295790/Never_Alone_Kisima_Ingitchuna/?snr=1_7_7_7000_150_44,"Indie,Local Co-Op,Platformer,Atmospheric,Female Protagonist,Adventure,Story Rich,Puzzle,Local Multiplayer,Casual,Cute,Puzzle Platformer,Co-op,Side Scroller,Great Soundtrack,Singleplayer,Action,Short,Nature,2.5D"
Chinese Parents,https://store.steampowered.com/app/736190/Chinese_Parents/?snr=1_7_7_7000_150_44,"Life Sim,Psychological Horror,Memes,Simulation,Casual,RPG,Indie,Singleplayer,Anime,Dating Sim,Funny,Cute,Strategy,Education,Puzzle,Survival Horror,Dark Humor,Survival,Mature,2D"
Viking Squad,https://store.steampowered.com/app/325930/Viking_Squad/?snr=1_7_7_7000_150_44,"Action,Adventure,Indie,Vikings,Beat 'em up,Local Co-Op,Side Scroller,2D,Online Co-Op"
Desperados III,https://store.steampowered.com/app/610370/Desperados_III/?snr=1_7_7_7000_150_45,"Strategy,Real Time Tactics,Stealth,Western,Tactical,Isometric,Singleplayer,Assassin,Difficult,Third Person,Action,Atmospheric,Historical,Violent,Indie,Adventure,Survival,Top-Down,Great Soundtrack,RTS"
Rule the Waves 3,https://store.steampowered.com/app/2008100/Rule_the_Waves_3/?snr=1_7_7_7000_150_45,"Wargame,Simulation,Military,Naval,Strategy,Naval Combat,Singleplayer,Alternate History,2D,Cold War,Management,World War I,World War II,Turn-Based Strategy,Design & Illustration,Historical,Choose Your Own Adventure"
Marble Age: Remastered,https://store.steampowered.com/app/383740/Marble_Age_Remastered/?snr=1_7_7_7000_150_45,"Strategy,Simulation,Singleplayer,Survival,Casual,Building,Difficult,Indie,Turn-Based,2D,Historical,Management,Turn-Based Strategy,City Builder,Economy,Resource Management,4X,Education,Time Management,Colony Sim"
Eville,https://store.steampowered.com/app/1220170/Eville/?snr=1_7_7_7000_150_45,"Social Deduction,Werewolves,Investigation,RPG,PvP,Online Co-Op,Co-op,Party Game,Conversation,Casual,Assassin,Multiplayer,Indie,Colorful,Funny,3D,Diplomacy,Strategy,Cartoony,Adventure"
Tap Ninja - Idle game,https://store.steampowered.com/app/1891700/Tap_Ninja__Idle_game/?snr=1_7_7_7000_150_45,"Clicker,Casual,Idler,Pixel Graphics,Ninja,2D,Side Scroller,Roguelike,Action-Adventure,Action,Adventure,Singleplayer,Medieval,Hack and Slash,Free to Play,RPG,PvE,Indie,Linear,Collectathon"
Moss,https://store.steampowered.com/app/846470/Moss/?snr=1_7_7_7000_150_45,"VR,Action-Adventure,Adventure,Puzzle Platformer,Combat,Casual,Cute,Action,Puzzle,Indie,Family Friendly,Female Protagonist,Platformer,Singleplayer,Third Person,First-Person,3D Platformer,Atmospheric,Fantasy,Great Soundtrack"
DUSK,https://store.steampowered.com/app/519860/DUSK/?snr=1_7_7_7000_150_45,"FPS,Retro,Shooter,Fast-Paced,Horror,Old School,First-Person,Lovecraftian,Great Soundtrack,1990's,Action,Dark Humor,Singleplayer,Classic,Atmospheric,Arena Shooter,Blood,Level Editor,PvP,Bullet Time"
Crazy Kung Fu,https://store.steampowered.com/app/1340300/Crazy_Kung_Fu/?snr=1_7_7_7000_150_45,"Sports,3D Fighter,Action,Boxing,Fighting,First-Person,3D,Stylized,VR,Ninja,Simulation,Tactical,Score Attack,Physics,Singleplayer,Martial Arts,Early Access"
Coreborn: Nations of the Ultracore,https://store.steampowered.com/app/1926090/Coreborn_Nations_of_the_Ultracore/?snr=1_7_7_7000_150_45,"Early Access,Sandbox,PvE,Multiplayer,Action-Adventure,Building,Action,Third Person,3D,Exploration,Relaxing,Open World,Survival,Fantasy,Colorful,Character Customization,Lore-Rich,Combat,Gun Customization,Massively Multiplayer"
Love Tavern,https://store.steampowered.com/app/1354230/Love_Tavern/?snr=1_7_7_7000_150_45,"Early Access,Sexual Content,Management,Building,Simulation,Time Management,City Builder,Colony Sim,God Game,Dating Sim,Life Sim,Immersive Sim,Collectathon,Resource Management,Cooking,2.5D,Fantasy,Funny,Character Customization,Casual"
Tanki Online,https://store.steampowered.com/app/562010/Tanki_Online/?snr=1_7_7_7000_150_45,"Free to Play,Tanks,Action,Multiplayer,Massively Multiplayer,Shooter,Strategy,PvP,Gore,War,Online Co-Op,Team-Based,FPS,Survival,Atmospheric,Story Rich,eSports,Mature,Simulation,Sandbox"
,https://store.steampowered.com/sub/59191/?snr=1_7_7_7000_150_45,
EARTH DEFENSE FORCE 5,https://store.steampowered.com/app/1007040/EARTH_DEFENSE_FORCE_5/?snr=1_7_7_7000_150_45,"Action,Online Co-Op,Third-Person Shooter,Mechs,Co-op,Aliens,Shooter,Local Co-Op,Sci-fi,Split Screen,Multiplayer,Funny,Class-Based,Anime,Difficult,Singleplayer,Third Person,Hack and Slash,Comedy,Female Protagonist"
Cafe Owner Simulator,https://store.steampowered.com/app/1498140/Cafe_Owner_Simulator/?snr=1_7_7_7000_150_45,"Design & Illustration,Economy,Simulation,Resource Management,Building,Singleplayer,Life Sim,Management,Base Building,Sandbox,Cooking,First-Person,Family Friendly,Casual,Funny,Immersive Sim,Realistic,Relaxing,Logic,3D"
Crashday Redline Edition,https://store.steampowered.com/app/508980/Crashday_Redline_Edition/?snr=1_7_7_7000_150_45,"Combat Racing,Racing,Vehicular Combat,Destruction,Automobile Sim,3D,Multiplayer,Music,Casual,Arcade,Level Editor,Action,Driving,Moddable,Singleplayer,Atmospheric,Survival,Open World,Colorful,Offroad"
Outer Wilds,https://store.steampowered.com/app/753640/Outer_Wilds/?snr=1_7_7_7000_150_45,"Exploration,Space,Mystery,Story Rich,Adventure,Atmospheric,Great Soundtrack,Puzzle,Open World,Singleplayer,Sci-fi,Indie,First-Person,Horror,Beautiful,Epic,Psychological Horror,Simulation,3D,Action"
Anarchy: Wolf's law,https://store.steampowered.com/app/1133060/Anarchy_Wolfs_law/?snr=1_7_7_7000_150_45,"Action,Survival,Atmospheric,Looter Shooter,Open World,Adventure,PvP,Realistic,Zombies,Multiplayer,Crafting,FPS,First-Person,Singleplayer,Shooter,Heist,PvE,Arcade,Tactical,Post-apocalyptic"
Umineko When They Cry - Question Arcs,https://store.steampowered.com/app/406550/Umineko_When_They_Cry__Question_Arcs/?snr=1_7_7_7000_150_45,"Great Soundtrack,Visual Novel,Mystery,Story Rich,Anime,Cult Classic,Horror,Fantasy,Psychological Horror,Atmospheric,Detective,Philosophical,Psychological,Adventure,Magic,Linear,Singleplayer,Dark,Romance,Classic"
Empyrion - Galactic Survival,https://store.steampowered.com/app/383120/Empyrion__Galactic_Survival/?snr=1_7_7_7000_150_46,"Simulation,Co-op,Open World Survival Craft,Survival,Space,Building,Open World,Exploration,Space Sim,Voxel,Sandbox,Physics,Multiplayer,Singleplayer,Sci-fi,PvP,PvE,Strategy,Crafting,FPS"
DEEEER Simulator: Your Average Everyday Deer Game,https://store.steampowered.com/app/1018800/DEEEER_Simulator_Your_Average_Everyday_Deer_Game/?snr=1_7_7_7000_150_46,"Exploration,Sandbox,Physics,Funny,Third Person,Cute,Parody,Surreal,Open World,Horses,Action,Simulation,Comedy,Casual,Fantasy,Memes,Adventure,Destruction,Singleplayer,Indie"
The Dark Pictures Anthology: House of Ashes,https://store.steampowered.com/app/1281590/The_Dark_Pictures_Anthology_House_of_Ashes/?snr=1_7_7_7000_150_46,"Choices Matter,Horror,Survival Horror,Psychological Horror,Multiple Endings,Action-Adventure,Dynamic Narration,Story Rich,Nonlinear,Demons,Military,Mythology,Atmospheric,Adventure,Mystery,3D,1990's,Dark,Supernatural,Third Person"
Killsquad,https://store.steampowered.com/app/910490/Killsquad/?snr=1_7_7_7000_150_46,"Action,Hack and Slash,Top-Down Shooter,Co-op,Online Co-Op,Loot,Twin Stick Shooter,RPG,Action RPG,Indie,Top-Down,Multiplayer,Sci-fi,Dungeon Crawler,Bullet Hell,Isometric,Gun Customization,Procedural Generation,Singleplayer,Early Access"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,https://store.steampowered.com/app/234670/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_3_Full_Burst_HD/?snr=1_7_7_7000_150_46,"Anime,Fighting,Action,Adventure,Ninja,Multiplayer,Controller,Singleplayer,Beat 'em up,Open World,3D Fighter,Fantasy,Local Multiplayer,PvP,Great Soundtrack,Co-op,Third Person,RPG,Atmospheric,Local Co-Op"
Lost in Vivo,https://store.steampowered.com/app/963710/Lost_in_Vivo/?snr=1_7_7_7000_150_46,"Psychological Horror,Horror,Atmospheric,Survival Horror,Psychological,Indie,First-Person,FPS,Retro,Lovecraftian,Shooter,Surreal,Great Soundtrack,Survival,Mature,Stylized,Violent,Singleplayer,Multiple Endings,Soundtrack"
Project: Gorgon,https://store.steampowered.com/app/342940/Project_Gorgon/?snr=1_7_7_7000_150_46,"Massively Multiplayer,RPG,Indie,MMORPG,Early Access,Sexual Content,Fantasy,Open World,Sandbox,Crafting,Adventure"
Murder House,https://store.steampowered.com/app/1064460/Murder_House/?snr=1_7_7_7000_150_46,"Horror,1980s,Survival Horror,Retro,Old School,Psychological Horror,Gore,3D,Violent,Survival,Third Person,Minimalist,Adventure,Indie,Realistic,Cinematic,Interactive Fiction,Investigation,Mystery,Psychological"
Sun Down Survivors,https://store.steampowered.com/app/2308360/Sun_Down_Survivors/?snr=1_7_7_7000_150_46,"Action Roguelike,Magic,Bullet Hell,Pixel Graphics,Base Building,Farming Sim,Action RPG,Roguelite,Singleplayer,Score Attack,Action,Building,RPG,Twin Stick Shooter,Survival,Retro,Agriculture,Controller,Early Access,Crafting"
富甲天下3,https://store.steampowered.com/app/2258590/3/?snr=1_7_7_7000_150_46,"Casual,Strategy,Tabletop,Turn-Based Tactics,Comedy,Cute,PvP,Singleplayer,4 Player Local,3D,Family Friendly,Multiplayer"
Stronghold 3 Gold,https://store.steampowered.com/app/47400/Stronghold_3_Gold/?snr=1_7_7_7000_150_46,"Strategy,City Builder,Medieval,Simulation,RTS,Resource Management,Multiplayer,Historical,Sandbox,Base Building,Singleplayer,Open World,Co-op,Atmospheric,Classic,Building,Survival,Economy,Real-Time,Great Soundtrack"
